n,micros,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_ut,my_ut,mz_ut
1921.0,3279290599.0,-0.02881,-0.45288,-0.88391,-0.061,0.0,-0.3052,31.0,7.0,-15.0
1922.0,3279306817.0,-0.0282,-0.45215,-0.8833,-0.061,0.0,-0.2441,31.0,7.0,-15.0
1923.0,3279321829.0,-0.02795,-0.45227,-0.88257,-0.061,-0.061,-0.1831,31.0,7.0,-15.0
1924.0,3279334657.0,-0.02808,-0.45239,-0.88306,0.0,0.0,-0.3052,31.0,7.0,-15.0
1925.0,3279351035.0,-0.02893,-0.45239,-0.8855,-0.061,0.0,-0.3052,31.0,7.0,-15.0
1926.0,3279365663.0,-0.02808,-0.45178,-0.8844,-0.1221,0.0,-0.2441,31.0,7.0,-15.0
1927.0,3279382098.0,-0.02771,-0.45178,-0.88416,-0.061,-0.061,-0.1831,31.0,7.0,-15.0
1928.0,3279394551.0,-0.02808,-0.45215,-0.88428,-0.061,0.0,-0.2441,31.0,7.0,-15.0
1929.0,3279409277.0,-0.02832,-0.45264,-0.8844,-0.061,0.0,-0.2441,31.0,10.0,-9.0
1930.0,3279424827.0,-0.0282,-0.453,-0.8844,-0.061,-0.061,-0.2441,31.0,10.0,-9.0
1931.0,3279438660.0,-0.02832,-0.45276,-0.88635,-0.1221,0.0,-0.1831,31.0,10.0,-9.0
1932.0,3279456013.0,-0.0282,-0.45239,-0.88635,-0.061,0.0,-0.1831,31.0,10.0,-9.0
1933.0,3279470642.0,-0.02734,-0.453,-0.88354,-0.061,-0.061,-0.3052,31.0,10.0,-9.0
1934.0,3279485654.0,-0.02759,-0.45337,-0.88318,-0.1221,-0.061,-0.3052,31.0,10.0,-9.0
1935.0,3279502124.0,-0.02881,-0.45276,-0.88354,-0.061,-0.061,-0.2441,31.0,10.0,-9.0
1936.0,3279513816.0,-0.02893,-0.45215,-0.88379,-0.061,0.0,-0.2441,31.0,10.0,-9.0
1937.0,3279528509.0,-0.02734,-0.45264,-0.88501,-0.1221,0.0,-0.2441,32.0,10.0,-9.0
1938.0,3279541427.0,-0.02649,-0.45361,-0.88501,-0.061,-0.061,-0.1831,32.0,10.0,-9.0
1939.0,3279557116.0,-0.02747,-0.45276,-0.88452,-0.061,-0.061,-0.2441,32.0,10.0,-9.0
1940.0,3279569487.0,-0.02881,-0.45239,-0.8844,-0.061,-0.061,-0.2441,32.0,10.0,-9.0
1941.0,3279583823.0,-0.02966,-0.45276,-0.88477,-0.061,0.0,-0.2441,32.0,10.0,-9.0
1942.0,3279596748.0,-0.0293,-0.45325,-0.88489,-0.061,0.061,-0.2441,32.0,10.0,-9.0
1943.0,3279612218.0,-0.02844,-0.45178,-0.88403,-0.061,0.061,-0.3052,32.0,10.0,-9.0
1944.0,3279625217.0,-0.02893,-0.45154,-0.8844,-0.1221,-0.061,-0.1831,32.0,10.0,-9.0
1945.0,3279640025.0,-0.02942,-0.45239,-0.88513,-0.1221,-0.061,-0.1831,30.0,8.0,-10.0
1946.0,3279652649.0,-0.02881,-0.45227,-0.88428,-0.061,0.0,-0.1831,30.0,8.0,-10.0
1947.0,3279666568.0,-0.0282,-0.45251,-0.88269,0.0,0.0,-0.2441,30.0,8.0,-10.0
1948.0,3279679449.0,-0.02881,-0.45166,-0.88379,-0.061,0.0,-0.1831,30.0,8.0,-10.0
1949.0,3279692341.0,-0.0282,-0.45129,-0.88428,-0.1221,0.0,-0.1831,30.0,8.0,-10.0
1950.0,3279707814.0,-0.0282,-0.45264,-0.88452,-0.061,0.0,-0.2441,30.0,8.0,-10.0
1951.0,3279721648.0,-0.0282,-0.45288,-0.8844,-0.061,0.0,-0.3052,30.0,8.0,-10.0
1952.0,3279736805.0,-0.02783,-0.45215,-0.88428,-0.061,-0.061,-0.2441,30.0,8.0,-10.0
1953.0,3279752600.0,-0.02808,-0.45251,-0.88428,0.0,-0.061,-0.2441,31.0,10.0,-11.0
1954.0,3279766536.0,-0.02905,-0.45251,-0.88416,-0.061,-0.061,-0.3052,31.0,10.0,-11.0
1955.0,3279776634.0,-0.02856,-0.45374,-0.88477,-0.1221,0.0,-0.2441,31.0,10.0,-11.0
1956.0,3279791827.0,-0.02771,-0.45349,-0.88416,-0.1221,-0.061,-0.2441,31.0,10.0,-11.0
1957.0,3279805805.0,-0.02759,-0.45227,-0.88342,-0.1221,-0.1831,-0.2441,31.0,10.0,-11.0
1958.0,3279821653.0,-0.0282,-0.45239,-0.88403,-0.061,-0.061,-0.3052,31.0,10.0,-11.0
1959.0,3279839645.0,-0.0282,-0.45178,-0.88403,-0.061,0.061,-0.3052,31.0,10.0,-11.0
1960.0,3279855823.0,-0.02808,-0.4519,-0.88293,-0.1221,0.0,-0.3052,31.0,10.0,-11.0
1961.0,3279871588.0,-0.02856,-0.45251,-0.88403,-0.1221,-0.061,-0.3052,32.0,10.0,-5.0
1962.0,3279881752.0,-0.02905,-0.45288,-0.88562,-0.061,-0.1221,-0.2441,32.0,10.0,-5.0
1963.0,3279897641.0,-0.02869,-0.45251,-0.8855,-0.1221,-0.061,-0.2441,32.0,10.0,-5.0
1964.0,3279911648.0,-0.0282,-0.45129,-0.88379,-0.1221,0.0,-0.3052,32.0,10.0,-5.0
1965.0,3279924564.0,-0.02869,-0.45154,-0.88403,-0.061,0.0,-0.2441,32.0,10.0,-5.0
1966.0,3279940815.0,-0.02844,-0.45264,-0.88403,-0.061,-0.061,-0.2441,32.0,10.0,-5.0
1967.0,3279953643.0,-0.02844,-0.45337,-0.88379,-0.061,-0.061,-0.2441,32.0,10.0,-5.0
1968.0,3279967648.0,-0.02856,-0.45325,-0.88342,-0.061,-0.061,-0.1831,32.0,10.0,-5.0
1969.0,3279981420.0,-0.02881,-0.45264,-0.88501,0.0,-0.061,-0.2441,32.0,10.0,-6.0
1970.0,3279997113.0,-0.02881,-0.45203,-0.88477,-0.1221,-0.061,-0.2441,32.0,10.0,-6.0
1971.0,3280008807.0,-0.02905,-0.4519,-0.88391,-0.1221,-0.061,-0.2441,32.0,10.0,-6.0
1972.0,3280022642.0,-0.02954,-0.45166,-0.88489,-0.1221,-0.061,-0.2441,32.0,10.0,-6.0
1973.0,3280035642.0,-0.02917,-0.45105,-0.88501,-0.061,-0.061,-0.3052,32.0,10.0,-6.0
1974.0,3280051099.0,-0.02686,-0.45178,-0.88318,-0.061,-0.061,-0.3052,32.0,10.0,-6.0
1975.0,3280062749.0,-0.02649,-0.45215,-0.88257,-0.1221,-0.061,-0.3052,32.0,10.0,-6.0
1976.0,3280075749.0,-0.0271,-0.45325,-0.88318,-0.061,0.0,-0.2441,32.0,10.0,-6.0
1977.0,3280092500.0,-0.02844,-0.45239,-0.88452,-0.061,0.0,-0.1831,31.0,10.0,-12.0
1978.0,3280105545.0,-0.02869,-0.45215,-0.88428,-0.1221,0.0,-0.2441,31.0,10.0,-12.0
1979.0,3280118026.0,-0.02905,-0.45227,-0.88403,-0.1221,0.0,-0.2441,31.0,10.0,-12.0
1980.0,3280130019.0,-0.02954,-0.45239,-0.88367,-0.061,-0.061,-0.2441,31.0,10.0,-12.0
1981.0,3280145755.0,-0.02942,-0.45215,-0.88354,-0.061,-0.061,-0.2441,31.0,10.0,-12.0
1982.0,3280161228.0,-0.02795,-0.45215,-0.88367,-0.061,-0.061,-0.2441,31.0,10.0,-12.0
1983.0,3280175229.0,-0.02747,-0.45239,-0.88477,0.0,-0.061,-0.2441,31.0,10.0,-12.0
1984.0,3280190254.0,-0.02771,-0.45251,-0.88501,-0.1221,-0.1221,-0.1831,31.0,10.0,-12.0
1985.0,3280206858.0,-0.02844,-0.45203,-0.88464,-0.061,-0.061,-0.2441,32.0,8.0,-12.0
1986.0,3280221644.0,-0.02942,-0.45129,-0.88281,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1987.0,3280236596.0,-0.02869,-0.45178,-0.88318,-0.1221,0.0,-0.1831,32.0,8.0,-12.0
1988.0,3280251814.0,-0.02844,-0.45264,-0.88379,-0.061,0.0,-0.1831,32.0,8.0,-12.0
1989.0,3280267634.0,-0.02844,-0.45288,-0.88477,-0.061,-0.061,-0.2441,32.0,8.0,-12.0
1990.0,3280283799.0,-0.02747,-0.45264,-0.88477,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1991.0,3280299712.0,-0.02832,-0.45154,-0.88367,-0.1221,0.061,-0.3052,32.0,8.0,-12.0
1992.0,3280312647.0,-0.02795,-0.45178,-0.88525,-0.1831,0.0,-0.2441,32.0,8.0,-12.0
1993.0,3280326332.0,-0.02734,-0.45215,-0.88525,-0.1221,0.0,-0.2441,31.0,8.0,-10.0
1994.0,3280340805.0,-0.02783,-0.45264,-0.88416,-0.061,-0.061,-0.2441,31.0,8.0,-10.0
1995.0,3280354641.0,-0.02808,-0.45325,-0.88464,-0.061,-0.061,-0.3052,31.0,8.0,-10.0
1996.0,3280369649.0,-0.0282,-0.45386,-0.88513,-0.061,-0.061,-0.2441,31.0,8.0,-10.0
1997.0,3280384638.0,-0.02771,-0.45337,-0.88452,-0.1221,0.0,-0.2441,31.0,8.0,-10.0
1998.0,3280399793.0,-0.02832,-0.45276,-0.88354,-0.061,0.0,-0.2441,31.0,8.0,-10.0
1999.0,3280408754.0,-0.02795,-0.453,-0.88379,0.0,0.0,-0.2441,31.0,8.0,-10.0
2000.0,3280423235.0,-0.02783,-0.45312,-0.88477,-0.061,-0.061,-0.2441,31.0,8.0,-10.0
2001.0,3280438033.0,-0.02832,-0.453,-0.88464,-0.1831,-0.061,-0.2441,32.0,10.0,-10.0
2002.0,3280450646.0,-0.0282,-0.45203,-0.88464,-0.1221,-0.061,-0.2441,32.0,10.0,-10.0
2003.0,3280464650.0,-0.02722,-0.45239,-0.88477,-0.061,-0.061,-0.2441,32.0,10.0,-10.0
2004.0,3280477754.0,-0.02759,-0.45264,-0.88354,-0.061,-0.1221,-0.2441,32.0,10.0,-10.0
2005.0,3280493647.0,-0.02856,-0.45227,-0.88416,-0.061,-0.1221,-0.1831,32.0,10.0,-10.0
2006.0,3280506024.0,-0.02856,-0.45227,-0.88452,-0.061,-0.1221,-0.1831,32.0,10.0,-10.0
2007.0,3280514793.0,-0.02856,-0.45264,-0.88525,-0.1221,-0.1221,-0.2441,32.0,10.0,-10.0
2008.0,3280530804.0,-0.02954,-0.45227,-0.88391,-0.1221,-0.061,-0.3052,32.0,10.0,-10.0
2009.0,3280545415.0,-0.02893,-0.4519,-0.88306,-0.1221,-0.061,-0.3052,31.0,7.0,-6.0
2010.0,3280560376.0,-0.02844,-0.4519,-0.88306,-0.1221,-0.061,-0.3052,31.0,7.0,-6.0
2011.0,3280573296.0,-0.0293,-0.45264,-0.88354,-0.061,-0.061,-0.2441,31.0,7.0,-6.0
2012.0,3280592349.0,-0.02893,-0.45288,-0.88391,-0.061,-0.061,-0.2441,31.0,7.0,-6.0
2013.0,3280608466.0,-0.02783,-0.453,-0.88342,-0.1221,0.0,-0.2441,31.0,7.0,-6.0
2014.0,3280619499.0,-0.02722,-0.45312,-0.88513,-0.1221,0.0,-0.3052,31.0,7.0,-6.0
2015.0,3280633233.0,-0.02734,-0.45276,-0.88501,-0.1831,0.0,-0.3052,31.0,7.0,-6.0
2016.0,3280645793.0,-0.02747,-0.45251,-0.88416,-0.1831,0.0,-0.2441,31.0,7.0,-6.0
2017.0,3280661885.0,-0.02832,-0.45203,-0.88403,-0.1831,0.0,-0.2441,30.0,9.0,-10.0
2018.0,3280678110.0,-0.02869,-0.45178,-0.88403,-0.1831,-0.061,-0.2441,30.0,9.0,-10.0
2019.0,3280689800.0,-0.02881,-0.45227,-0.88391,-0.1221,-0.061,-0.2441,30.0,9.0,-10.0
2020.0,3280704815.0,-0.02869,-0.45349,-0.8833,-0.1221,0.0,-0.2441,30.0,9.0,-10.0
2021.0,3280718761.0,-0.02893,-0.453,-0.88428,-0.061,0.0,-0.2441,30.0,9.0,-10.0
2022.0,3280734639.0,-0.02808,-0.45239,-0.8844,-0.1221,0.0,-0.2441,30.0,9.0,-10.0
2023.0,3280749595.0,-0.02759,-0.4519,-0.88367,-0.061,0.0,-0.2441,30.0,9.0,-10.0
2024.0,3280764549.0,-0.02869,-0.45215,-0.88354,0.0,-0.061,-0.2441,30.0,9.0,-10.0
2025.0,3280778274.0,-0.02856,-0.45227,-0.88367,0.0,-0.061,-0.2441,32.0,11.0,-9.0
2026.0,3280792796.0,-0.02783,-0.45276,-0.88306,-0.061,-0.061,-0.2441,32.0,11.0,-9.0
2027.0,3280809091.0,-0.02869,-0.45264,-0.88342,-0.1221,0.0,-0.2441,32.0,11.0,-9.0
2028.0,3280820729.0,-0.02917,-0.45239,-0.88391,-0.1221,0.0,-0.1831,32.0,11.0,-9.0
2029.0,3280834644.0,-0.02832,-0.45215,-0.88318,-0.1831,0.061,-0.2441,32.0,11.0,-9.0
2030.0,3280851819.0,-0.02795,-0.45264,-0.88391,-0.1221,0.0,-0.1831,32.0,11.0,-9.0
2031.0,3280865653.0,-0.02808,-0.45349,-0.88354,-0.061,-0.061,-0.1221,32.0,11.0,-9.0
2032.0,3280881079.0,-0.02808,-0.45251,-0.8833,-0.1221,-0.061,-0.1831,32.0,11.0,-9.0
2033.0,3280893585.0,-0.02832,-0.45264,-0.88391,-0.1221,0.0,-0.1831,31.0,11.0,-14.0
2034.0,3280908794.0,-0.02856,-0.45288,-0.88367,0.0,-0.061,-0.3052,31.0,11.0,-14.0
2035.0,3280925117.0,-0.02844,-0.45325,-0.88501,0.0,-0.1221,-0.2441,31.0,11.0,-14.0
2036.0,3280937726.0,-0.02808,-0.45264,-0.88452,-0.061,-0.1221,-0.1831,31.0,11.0,-14.0
2037.0,3280952799.0,-0.02844,-0.45251,-0.88452,-0.2441,0.0,-0.3052,31.0,11.0,-14.0
2038.0,3280969093.0,-0.02832,-0.45312,-0.88538,-0.1221,-0.061,-0.2441,31.0,11.0,-14.0
2039.0,3280985113.0,-0.02893,-0.45264,-0.88342,-0.061,-0.1221,-0.2441,31.0,11.0,-14.0
2040.0,3281001104.0,-0.02881,-0.45361,-0.88306,-0.061,-0.061,-0.3052,31.0,11.0,-14.0
2041.0,3281014304.0,-0.02856,-0.45386,-0.88354,-0.1221,-0.061,-0.3052,31.0,9.0,-12.0
2042.0,3281030098.0,-0.02832,-0.45325,-0.88367,-0.1221,0.0,-0.2441,31.0,9.0,-12.0
2043.0,3281042705.0,-0.02844,-0.45288,-0.88232,-0.1221,-0.061,-0.3052,31.0,9.0,-12.0
2044.0,3281055678.0,-0.02881,-0.45251,-0.88318,-0.061,-0.061,-0.2441,31.0,9.0,-12.0
2045.0,3281068678.0,-0.02917,-0.45251,-0.88428,-0.061,-0.061,-0.2441,31.0,9.0,-12.0
2046.0,3281085090.0,-0.02869,-0.45288,-0.88416,-0.061,-0.061,-0.2441,31.0,9.0,-12.0
2047.0,3281101232.0,-0.02795,-0.45337,-0.88452,-0.061,-0.1221,-0.2441,31.0,9.0,-12.0
2048.0,3281115236.0,-0.02771,-0.45251,-0.88416,-0.061,-0.061,-0.2441,31.0,9.0,-12.0
2049.0,3281131043.0,-0.02795,-0.45264,-0.88428,0.0,-0.061,-0.2441,31.0,11.0,-9.0
2050.0,3281145650.0,-0.02856,-0.45251,-0.88391,-0.061,-0.061,-0.1831,31.0,11.0,-9.0
2051.0,3281161638.0,-0.02893,-0.45312,-0.88391,-0.1221,-0.061,-0.1831,31.0,11.0,-9.0
2052.0,3281177803.0,-0.02881,-0.45239,-0.88501,-0.1831,-0.061,-0.2441,31.0,11.0,-9.0
2053.0,3281191228.0,-0.02869,-0.45203,-0.88501,-0.1221,-0.061,-0.2441,31.0,11.0,-9.0
2054.0,3281207008.0,-0.02808,-0.45288,-0.88354,-0.1221,-0.061,-0.2441,31.0,11.0,-9.0
2055.0,3281220629.0,-0.02759,-0.45264,-0.88342,-0.061,-0.061,-0.1831,31.0,11.0,-9.0
2056.0,3281237732.0,-0.02734,-0.45239,-0.88354,-0.061,-0.061,-0.2441,31.0,11.0,-9.0
2057.0,3281252409.0,-0.02783,-0.4519,-0.8844,-0.1221,-0.061,-0.2441,31.0,8.0,-8.0
2058.0,3281264536.0,-0.02771,-0.4519,-0.88354,-0.1221,-0.061,-0.2441,31.0,8.0,-8.0
2059.0,3281281241.0,-0.02832,-0.45166,-0.88245,-0.061,-0.061,-0.2441,31.0,8.0,-8.0
2060.0,3281294241.0,-0.02893,-0.45239,-0.88367,-0.061,-0.061,-0.2441,31.0,8.0,-8.0
2061.0,3281307241.0,-0.02832,-0.45288,-0.88379,-0.061,-0.061,-0.1831,31.0,8.0,-8.0
2062.0,3281320242.0,-0.02759,-0.45288,-0.8833,-0.061,-0.061,-0.2441,31.0,8.0,-8.0
2063.0,3281334242.0,-0.02832,-0.45251,-0.88391,-0.061,0.0,-0.2441,31.0,8.0,-8.0
2064.0,3281344097.0,-0.02905,-0.45312,-0.88403,-0.1221,0.0,-0.2441,31.0,8.0,-8.0
2065.0,3281357577.0,-0.02893,-0.45337,-0.88403,-0.1831,-0.061,-0.3052,32.0,12.0,-10.0
2066.0,3281372549.0,-0.02832,-0.45325,-0.88354,-0.1831,-0.061,-0.3052,32.0,12.0,-10.0
2067.0,3281387795.0,-0.02759,-0.45251,-0.88403,-0.1831,0.0,-0.2441,32.0,12.0,-10.0
2068.0,3281400676.0,-0.02722,-0.45215,-0.88416,-0.1221,0.0,-0.2441,32.0,12.0,-10.0
2069.0,3281416642.0,-0.02893,-0.45117,-0.88293,-0.061,-0.061,-0.3052,32.0,12.0,-10.0
2070.0,3281430792.0,-0.02881,-0.45142,-0.8833,-0.1221,-0.061,-0.2441,32.0,12.0,-10.0
2071.0,3281446108.0,-0.02844,-0.45337,-0.88403,-0.1221,-0.061,-0.2441,32.0,12.0,-10.0
2072.0,3281459724.0,-0.02808,-0.45264,-0.88452,-0.1221,-0.061,-0.2441,32.0,12.0,-10.0
2073.0,3281473444.0,-0.02795,-0.4519,-0.8844,-0.061,0.0,-0.2441,30.0,9.0,-11.0
2074.0,3281489397.0,-0.02783,-0.45178,-0.88489,-0.061,0.0,-0.2441,30.0,9.0,-11.0
2075.0,3281504797.0,-0.02759,-0.45142,-0.88501,-0.061,0.0,-0.1831,30.0,9.0,-11.0
2076.0,3281517625.0,-0.02759,-0.45203,-0.88452,-0.1221,0.0,-0.2441,30.0,9.0,-11.0
2077.0,3281534091.0,-0.02856,-0.45129,-0.8844,-0.1221,0.0,-0.2441,30.0,9.0,-11.0
2078.0,3281545824.0,-0.02917,-0.45117,-0.88464,-0.061,-0.061,-0.2441,30.0,9.0,-11.0
2079.0,3281561630.0,-0.02979,-0.45081,-0.88489,-0.061,0.0,-0.2441,30.0,9.0,-11.0
2080.0,3281574543.0,-0.02917,-0.45105,-0.88428,-0.1221,0.0,-0.2441,30.0,9.0,-11.0
2081.0,3281588322.0,-0.02808,-0.45361,-0.88452,-0.1221,0.0,-0.2441,31.0,4.0,-14.0
2082.0,3281604009.0,-0.02844,-0.45361,-0.8844,-0.1221,0.0,-0.2441,31.0,4.0,-14.0
2083.0,3281621624.0,-0.0293,-0.45129,-0.8844,-0.061,-0.061,-0.2441,31.0,4.0,-14.0
2084.0,3281638195.0,-0.02917,-0.4519,-0.88452,-0.1221,-0.061,-0.2441,31.0,4.0,-14.0
2085.0,3281655003.0,-0.02917,-0.45227,-0.88477,-0.1221,-0.061,-0.2441,31.0,4.0,-14.0
2086.0,3281669631.0,-0.02795,-0.45203,-0.88342,-0.1221,0.0,-0.2441,31.0,4.0,-14.0
2087.0,3281684586.0,-0.02869,-0.45288,-0.8833,-0.1221,0.0,-0.2441,31.0,4.0,-14.0
2088.0,3281700549.0,-0.02856,-0.453,-0.88428,-0.061,0.0,-0.3052,31.0,4.0,-14.0
2089.0,3281717278.0,-0.02844,-0.45203,-0.88477,0.0,0.0,-0.3052,32.0,7.0,-12.0
2090.0,3281728793.0,-0.02783,-0.4519,-0.88416,0.0,0.0,-0.3662,32.0,7.0,-12.0
2091.0,3281741676.0,-0.02783,-0.45276,-0.88379,-0.1221,0.0,-0.2441,32.0,7.0,-12.0
2092.0,3281759005.0,-0.0293,-0.45251,-0.88318,-0.1221,0.0,-0.2441,32.0,7.0,-12.0
2093.0,3281771706.0,-0.02917,-0.45264,-0.88342,-0.1221,0.0,-0.3052,32.0,7.0,-12.0
2094.0,3281786807.0,-0.02844,-0.45264,-0.88403,-0.061,0.0,-0.3052,32.0,7.0,-12.0
2095.0,3281803100.0,-0.02832,-0.45264,-0.88391,-0.061,0.0,-0.3052,32.0,7.0,-12.0
2096.0,3281815249.0,-0.02832,-0.45227,-0.8844,-0.061,-0.061,-0.2441,32.0,7.0,-12.0
2097.0,3281829042.0,-0.0282,-0.45215,-0.88391,-0.061,-0.061,-0.2441,32.0,10.0,-11.0
2098.0,3281844231.0,-0.02783,-0.45276,-0.88367,-0.061,-0.061,-0.3052,32.0,10.0,-11.0
2099.0,3281857345.0,-0.02783,-0.45227,-0.88403,-0.061,-0.061,-0.3052,32.0,10.0,-11.0
2100.0,3281875450.0,-0.0282,-0.45276,-0.88367,-0.061,0.0,-0.3052,32.0,10.0,-11.0
2101.0,3281889378.0,-0.02832,-0.45312,-0.88354,-0.061,0.0,-0.2441,32.0,10.0,-11.0
2102.0,3281904370.0,-0.02844,-0.45288,-0.88354,-0.1221,0.0,-0.1831,32.0,10.0,-11.0
2103.0,3281917351.0,-0.02783,-0.45166,-0.88403,-0.1221,0.0,-0.2441,32.0,10.0,-11.0
2104.0,3281933105.0,-0.02783,-0.45154,-0.88452,-0.061,-0.061,-0.2441,32.0,10.0,-11.0
2105.0,3281946488.0,-0.02759,-0.45239,-0.88501,-0.1221,-0.061,-0.2441,30.0,5.0,-11.0
2106.0,3281961795.0,-0.02747,-0.45312,-0.88403,-0.1221,-0.1221,-0.2441,30.0,5.0,-11.0
2107.0,3281971711.0,-0.02832,-0.45251,-0.88367,-0.061,0.0,-0.2441,30.0,5.0,-11.0
2108.0,3281985638.0,-0.02844,-0.45203,-0.88464,-0.061,0.0,-0.2441,30.0,5.0,-11.0
2109.0,3281995912.0,-0.02893,-0.45166,-0.88391,-0.061,0.0,-0.2441,30.0,5.0,-11.0
2110.0,3282010632.0,-0.02893,-0.45178,-0.88342,-0.1221,-0.061,-0.1831,30.0,5.0,-11.0
2111.0,3282023012.0,-0.02869,-0.45264,-0.8833,-0.1221,-0.061,-0.1831,30.0,5.0,-11.0
2112.0,3282038791.0,-0.02893,-0.45312,-0.88452,-0.061,-0.061,-0.2441,30.0,5.0,-11.0
2113.0,3282056020.0,-0.02905,-0.45215,-0.88477,-0.1221,0.0,-0.2441,31.0,9.0,-9.0
2114.0,3282072251.0,-0.02795,-0.45239,-0.88281,-0.1221,0.0,-0.1831,31.0,9.0,-9.0
2115.0,3282088015.0,-0.02869,-0.453,-0.88391,-0.061,-0.1221,-0.2441,31.0,9.0,-9.0
2116.0,3282100629.0,-0.02893,-0.45239,-0.88379,-0.061,-0.061,-0.1831,31.0,9.0,-9.0
2117.0,3282113592.0,-0.02869,-0.45178,-0.88306,-0.1221,0.0,-0.1831,31.0,9.0,-9.0
2118.0,3282127809.0,-0.02759,-0.45251,-0.88501,-0.061,0.0,-0.2441,31.0,9.0,-9.0
2119.0,3282140635.0,-0.02734,-0.45288,-0.88477,-0.061,0.0,-0.2441,31.0,9.0,-9.0
2120.0,3282157101.0,-0.02795,-0.45203,-0.88245,-0.061,0.0,-0.2441,31.0,9.0,-9.0
2121.0,3282169575.0,-0.02771,-0.45264,-0.88281,-0.1221,-0.061,-0.2441,30.0,9.0,-12.0
2122.0,3282178634.0,-0.02771,-0.453,-0.88428,-0.1221,0.0,-0.2441,30.0,9.0,-12.0
2123.0,3282192550.0,-0.02783,-0.45276,-0.88464,-0.061,0.0,-0.2441,30.0,9.0,-12.0
2124.0,3282207794.0,-0.02747,-0.45251,-0.88416,-0.061,-0.061,-0.2441,30.0,9.0,-12.0
2125.0,3282222636.0,-0.0282,-0.45178,-0.88403,-0.061,-0.061,-0.2441,30.0,9.0,-12.0
2126.0,3282235549.0,-0.02881,-0.45166,-0.88452,-0.061,-0.061,-0.1831,30.0,9.0,-12.0
2127.0,3282252103.0,-0.02869,-0.45154,-0.88464,-0.1221,0.0,-0.1221,30.0,9.0,-12.0
2128.0,3282263794.0,-0.02869,-0.45129,-0.88391,-0.1221,0.0,-0.3052,30.0,9.0,-12.0
2129.0,3282279045.0,-0.02795,-0.45239,-0.88428,0.0,-0.061,-0.3052,31.0,10.0,-10.0
2130.0,3282291635.0,-0.02771,-0.45251,-0.88452,-0.1221,-0.061,-0.2441,31.0,10.0,-10.0
2131.0,3282304548.0,-0.02832,-0.45215,-0.88342,-0.1221,-0.061,-0.2441,31.0,10.0,-10.0
2132.0,3282321101.0,-0.02771,-0.45288,-0.88293,-0.061,0.0,-0.2441,31.0,10.0,-10.0
2133.0,3282332793.0,-0.0282,-0.45276,-0.88403,-0.061,0.0,-0.3052,31.0,10.0,-10.0
2134.0,3282347208.0,-0.0282,-0.45276,-0.88391,-0.1221,0.061,-0.3052,31.0,10.0,-10.0
2135.0,3282362188.0,-0.02698,-0.45166,-0.88428,-0.1221,0.0,-0.3052,31.0,10.0,-10.0
2136.0,3282374693.0,-0.02747,-0.45178,-0.88464,-0.1221,0.0,-0.2441,31.0,10.0,-10.0
2137.0,3282389084.0,-0.02881,-0.453,-0.88452,-0.1221,0.1221,-0.2441,32.0,8.0,-12.0
2138.0,3282400696.0,-0.02881,-0.45288,-0.88391,-0.1221,0.061,-0.2441,32.0,8.0,-12.0
2139.0,3282414622.0,-0.02856,-0.45312,-0.88501,-0.1221,0.0,-0.3052,32.0,8.0,-12.0
2140.0,3282431191.0,-0.02771,-0.45166,-0.88318,-0.061,0.0,-0.3052,32.0,8.0,-12.0
2141.0,3282447079.0,-0.02808,-0.45105,-0.88416,-0.061,-0.1221,-0.3662,32.0,8.0,-12.0
2142.0,3282452689.0,-0.02832,-0.45227,-0.8844,-0.061,-0.1221,-0.3662,32.0,8.0,-12.0
2143.0,3282470618.0,-0.02759,-0.45349,-0.88611,-0.1221,-0.1221,-0.3662,32.0,8.0,-12.0
2144.0,3282486806.0,-0.02795,-0.45386,-0.8855,-0.1831,-0.061,-0.3662,32.0,8.0,-12.0
2145.0,3282503389.0,-0.02856,-0.45276,-0.88281,-0.1831,0.0,-0.3662,31.0,8.0,-9.0
2146.0,3282519100.0,-0.02844,-0.45312,-0.88489,-0.1831,-0.061,-0.3662,31.0,8.0,-9.0
2147.0,3282531538.0,-0.02905,-0.45288,-0.88501,-0.1221,-0.061,-0.3662,31.0,8.0,-9.0
2148.0,3282547489.0,-0.02856,-0.45215,-0.88525,-0.1221,-0.061,-0.3662,31.0,8.0,-9.0
2149.0,3282562804.0,-0.02832,-0.45142,-0.88513,-0.1221,-0.061,-0.4272,31.0,8.0,-9.0
2150.0,3282576637.0,-0.02808,-0.45276,-0.88477,-0.061,-0.1221,-0.4883,31.0,8.0,-9.0
2151.0,3282593990.0,-0.02747,-0.453,-0.8855,-0.061,-0.1221,-0.3662,31.0,8.0,-9.0
2152.0,3282607668.0,-0.02771,-0.45215,-0.88525,-0.1221,0.0,-0.3052,31.0,8.0,-9.0
2153.0,3282624376.0,-0.02771,-0.45276,-0.88403,-0.1221,-0.061,-0.2441,30.0,8.0,-12.0
2154.0,3282637784.0,-0.02869,-0.45251,-0.88428,-0.1221,-0.061,-0.2441,30.0,8.0,-12.0
2155.0,3282651620.0,-0.02832,-0.45142,-0.88452,-0.1221,0.061,-0.3662,30.0,8.0,-12.0
2156.0,3282665612.0,-0.02783,-0.45251,-0.88428,-0.061,0.0,-0.3052,30.0,8.0,-12.0
